iter	Logloss
206	0.192216537
207	0.1916166761
208	0.1912412539
209	0.1908987846
210	0.1900387873
211	0.1892709386
212	0.1887393476
213	0.1876638258
214	0.1872321614
215	0.1867964823
216	0.1864539026
217	0.1857277311
218	0.1853235899
219	0.1846636552
220	0.1838890467
221	0.1834747991
222	0.1826707512
223	0.1819089609
224	0.1813681318
225	0.1806408581
226	0.1803245007
227	0.1798290314
228	0.1792448652
229	0.1788602118
230	0.1781278743
231	0.1775848987
232	0.1770624383
233	0.1763351405
234	0.1757120796
235	0.1749833415
236	0.1743500036
237	0.1736968727
238	0.1732855835
239	0.172560693
240	0.1716213943
241	0.171166009
242	0.1706171064
243	0.1699806154
244	0.1695569754
245	0.16915673
246	0.1687404388
247	0.1682903599
248	0.1679069586
249	0.1675052634
250	0.167084666
251	0.1665277414
252	0.1659280725
253	0.1650279328
254	0.1643217527
255	0.1637403017
256	0.1635716694
257	0.1630458132
258	0.1625892678
259	0.162211859
260	0.1618238251
261	0.1615286689
262	0.1608490395
263	0.1603000705
264	0.1598322776
265	0.1595227745
266	266	0.1677168884
267	0.1673755516
268	0.1669266132
269	0.1663627023
270	0.1658207182
271	0.1651539961
272	0.1645505221
273	0.1639033368
274	0.1634250471
275	0.1629051987
276	0.1623718459
277	0.1619392869
278	0.1613423533
279	0.1611726199
280	0.1605591121
281	0.1603358013
282	0.1598265953
283	0.1594764555
284	0.1588941441
285	0.1583857642
286	0.1579995102
287	0.1576157701
288	0.1571946544
289	0.1568148755
290	0.1565076927
291	0.1560488524
292	0.1555865698
293	0.1550874215
294	0.1549143711
295	0.1543507953
296	0.1541244367
297	0.1539409659
298	0.1535869936
299	0.1531128856
300	0.1529586907
301	0.1524162296
302	0.1520513792
303	0.1517969183
304	0.1516332937
305	0.1512387227
306	0.1509424222
307	0.1504629026
308	0.1502444506
309	0.1497513543
310	0.1494847523
311	0.1488984933
312	0.1484373182
313	0.1481031276
314	0.1477973571
315	0.1476012819
316	0.1473895452
317	0.1469403953
318	0.1465607733
319	0.1462073474
320	0.1457551189
321	0.1454328255
322	0.1450281666
323	0.1447863413
324	0.1445314413
325	0.1442340843
326	0.1437127523
327	0.1434385641
328	0.1431329683
329	0.1428260605
330	0.1425748038
331	0.1421422041
332	0.1419226722
333	0.1415323001
334	0.1412853026
335	0.1409675642
336	0.1407045711
337	0.1401449174
338	0.1398045192
339	0.1392969163
340	0.1390095266
341	0.1386543581
342	0.1382607111
343	0.1378950919
344	0.1377057398
345	0.1374116549
346	0.1369612338
347	0.1366207511
348	0.1361588031
349	0.1358194944
350	0.1354585708
351	0.1352156318
352	0.1349985172
353	0.1346364671
354	0.1343103996
355	0.1338938605
356	0.1336572916
357	0.1333530456
358	0.1330946912
359	0.1327647222
360	0.1323686152
361	0.131816335
362	0.1315826275
363	0.1310759147
364	0.1308880749
365	0.1305319851
366	0.1302128295
367	0.1297554497
368	0.129519657
369	0.1291943779
370	0.1287598994
371	0.1285871145
372	0.1283586506
373	0.1282093137
374	0.1279507388
375	0.1277430021
376	0.1275087879
377	0.12722691
378	0.127007343
379	0.1268403673
380	0.1264419665
381	0.1261583503
382	0.1258058466
383	0.1254591422
384	0.1251899062
385	0.1247523761
386	0.1243654887
387	0.1242454583
388	0.1239262065
389	0.1234280196
390	0.123132606
391	0.1229206159
392	0.1226506048
393	0.1223665635
394	0.1219885004
395	0.1217574182
396	0.1214534218
397	0.1211806905
398	0.1209203877
399	0.1206338616
400	0.1204188848
401	0.1201675871
402	0.1196700823
403	0.1195915583
404	0.1193653584
405	0.1191236314
406	0.1189065528
407	0.118637403
408	0.1184194869
409	0.1178685078
410	0.1176719901
411	0.1174732648
412	0.1172255164
413	0.1169943046
414	0.1167481944
415	0.1166567471
416	0.1164295851
417	0.1163170746
418	0.1160838335
419	0.1158450236
420	0.1156239581
421	0.1152300236
422	0.1149548807
423	0.1147193198
424	0.1143324539
425	0.1142852667
426	0.1139653691
427	0.1137669828
428	0.1135557203
429	0.1133195659
430	0.1131273625
431	0.1128447295
432	0.1127006962
433	0.1122380488
434	0.1120419351
435	0.1119512233
436	0.1116403086
437	0.1114178182
438	0.1112116283
439	0.1109777911
440	0.1108117608
441	0.1106556109
442	0.1103858509
443	0.1100716361
444	0.1099446889
445	0.1096307379
446	0.1092681692
447	0.1091334728
448	0.10885776
449	0.108851937
450	0.108734205
451	0.1084842019
452	0.1082136217
453	0.1080048271
454	0.1079190486
455	0.1076419503
456	0.107368368
457	0.1070825777
458	0.1069395931
459	0.1066366949
460	0.1064057762
461	0.1061845802
462	0.1061696757
463	0.1060064153
464	0.1058482343
465	0.1055851991
466	0.1054259593
467	0.1052808284
468	0.1049677354
469	0.1048605792
470	0.1046911467
471	0.1045373091
472	0.1041789407
473	0.103969727
474	0.1036419889
475	0.1035406176
476	0.1031589338
477	0.1030729785
478	0.1027975074
479	0.1026391921
480	0.1024862656
481	0.1023833035
482	0.1022965183
483	0.1020943347
484	0.1017999731
485	0.1015640719
486	0.1013432743
487	0.1012294685
488	0.1009218553
489	0.1007015798
490	0.100533
491	0.1003207245
492	0.100211559
493	0.1000971359
494	0.09984913012
495	0.09964139999
496	0.09945089161
497	0.09916671559
498	0.09891522459
499	0.09878513287
500	0.0984857125
501	0.09824755548
502	0.09812862295
503	0.09788133749
504	0.09772574415
505	0.09747279961
506	0.09719640924
507	0.09698539954
508	0.09680035522
509	0.0966866457
510	0.09640105864
511	0.09628818695
512	0.09611374618
513	0.09588827984
514	0.09574453353
515	0.09545333228
516	0.09525069812
517	0.09501574568
518	0.09499683291
519	0.09482985099
520	0.09461023385
521	0.09446326052
522	0.09431208292
523	0.09417099816
524	0.0940127816
525	0.09382613084
526	0.09363154514
527	0.09351051718
528	0.09328865492
529	0.09313307224
530	0.09288033297
531	0.09261988242
532	0.09242798014
533	0.0922313431
534	0.09199721738
535	0.09184415757
536	0.09167867893
537	0.09148098184
538	0.09135869931
539	0.09115622807
540	0.09086160171
541	0.09052438496
542	0.09030133992
543	0.09011626987
544	0.08995649619
545	0.08979383614
546	0.08968169733
547	0.08942025581
548	0.08928140319
549	0.08920653529
550	0.08916517359
551	0.08892314369
552	0.08883306655
553	0.08867580163
554	0.08843516849
555	0.08823608463
556	0.08804924263
557	0.08776171338
558	0.08757717254
559	0.08736753032
560	0.08715532386
561	0.08693398162
562	0.08677519114
563	0.08675039814
564	0.08657193502
565	0.08645097748
566	0.08616632278
567	0.08600617447
568	0.08587132913
569	0.08577626047
570	0.08556518476
571	0.08524612158
572	0.08509628325
573	0.08494995765
574	0.0848237522
575	0.0848151593
576	0.0845857948
577	0.08426672318
578	0.08403228794
579	0.08380622097
580	0.08369114876
581	0.08351507897
582	0.08334973141
583	0.0832437726
584	0.08305222406
585	0.08283741025
586	0.08268389143
587	0.08257689776
588	0.0823982818
589	0.08229387174
590	0.08216944999
591	0.08202286481
592	0.08184677722
593	0.08173689652
594	0.08160748974
595	0.08145471364
596	0.08123723839
597	0.08109099576
598	0.08094931649
599	0.0807084052
600	0.08058642646
601	0.08036094
602	0.08023095994
603	0.08003780453
604	0.07990221587
605	0.07969513857
606	0.07951567918
607	0.07923691087
608	0.0791220192
609	0.07896183959
610	0.07865860427
611	0.07845597002
612	0.07833595715
613	0.07811830116
614	0.07790183722
615	0.07768210692
616	0.07752599851
617	0.07738671169
618	0.07716217084
619	0.07703379075
620	0.07689579617
621	0.07671988427
622	0.07655784124
623	0.07642456604
624	0.07626879237
625	0.07601454535
626	0.07584387445
627	0.0757184904
628	0.07553832824
629	0.07525981052
630	0.0750905225
631	0.07497056619
632	0.07484588928
633	0.07480081894
634	0.07465984649
635	0.07453398204
636	0.07440552199
637	0.07434716826
638	0.07423469257
639	0.07414285493
640	0.07404536793
641	0.07398648145
642	0.07384903734
643	0.07374606021
644	0.07355849015
645	0.07337853414
646	0.07336226546
647	0.07326297761
648	0.07314678603
649	0.07304795987
650	0.072900766
651	0.07282018009
652	0.07273739094
653	0.07259497984
654	0.07245116271
655	0.07226498854
656	0.07212225509
657	0.07183285105
658	0.07160016689
659	0.07138765175
660	0.07124897717
661	0.07116989568
662	0.07114847836
663	0.07098671353
664	0.07092004834
665	0.07072711102
666	0.07063329658
667	0.0704696986
668	0.07031580217
669	0.07013626192
670	0.07005626844
671	0.06994732325
672	0.06982070459
673	0.06965504167
674	0.06953579706
675	0.06941154848
676	0.069199122
677	0.06912023232
678	0.06900453155
679	0.06895062129
680	0.06879789031
681	0.0686289074
682	0.06853253542
683	0.0683976131
684	0.06822199576
685	0.06814509546
686	0.06804149507
687	0.0679510439
688	0.0677795024
689	0.06762858335
690	0.06746570282
691	0.06738517128
692	0.06733919046
693	0.067285887
694	0.06721109129
695	0.06707451208
696	0.06700175428
697	0.06686398851
698	0.06673964184
699	0.06660950789
700	0.06641622321
701	0.06635986444
702	0.06621361815
703	0.06608853332
704	0.06597869408
705	0.06579253805
706	0.06567359762
707	0.06561288178
708	0.06542003842
709	0.0653144284
710	0.06520531431
711	0.0650418467
712	0.0649508064
713	0.06486069675
714	0.06467302081
715	0.06454397597
716	0.06436746325
717	0.06421074012
718	0.06396538971
719	0.06382041181
720	0.06364400661
721	0.06344132911
722	0.0632333375
723	0.06306765608
724	0.06295183259
725	0.06272946002
726	0.06249658765
727	0.06241566673
728	0.06228700493
729	0.06213098353
730	0.06189072551
731	0.06177132747
732	0.06161293623
733	0.06149965038
734	0.0613898482
735	0.06125300472
736	0.06114293502
737	0.06101540053
738	0.06091316103
739	0.06080395647
740	0.06072786038
741	0.06057522978
742	0.06046268057
743	0.06034939241
744	0.06024442104
745	0.06011783709
746	0.06002906367
747	0.05992380278
748	0.05986018493
749	0.05975990365
750	0.05958392738
751	0.05948510832
752	0.05940742727
753	0.05934049038
754	0.05921077073
755	0.05908209364
756	0.0589736995
757	0.05891671628
758	0.05888611523
759	0.05880985519
760	0.0587133969
761	0.05864602823
762	0.05859780925
763	0.05849454244
764	0.05843247918
765	0.05834941718
766	0.05819737902
767	0.05807408254
768	0.05793815302
769	0.05782245708
770	0.05773740384
771	0.05764343277
772	0.05753962362
773	0.05744574385
774	0.05736019303
775	0.05726018594
776	0.05719065907
777	0.05710300988
778	0.05698470037
779	0.05686870467
780	0.0567722683
781	0.05662764449
782	0.05653592565
783	0.05642539542
784	0.05636335444
785	0.05618500526
786	0.0561044228
787	0.0560086032
788	0.05593005425
789	0.05585797615
790	0.05576308969
791	0.0556338883
792	0.05545604109
793	0.05530454773
794	0.05516489553
795	0.05508064018
796	0.05495973921
797	0.05489247522
798	0.05480304661
799	0.05478864778
800	0.05468699247
801	0.05456956295
802	0.05441925245
803	0.05429407409
804	0.0541815735
805	0.05412715069
806	0.05404518269
807	0.05397423132
808	0.05380862765
809	0.05372775845
810	0.05356502778
811	0.05346952673
812	0.05339958266
813	0.05334457289
814	0.05319787933
815	0.05312432985
816	0.05306892932
817	0.05293279593
818	0.05281463025
819	0.05275707101
820	0.05263192813
821	0.05254866947
822	0.05248345367
823	0.05242141335
824	0.05224988536
825	0.05218836138
826	0.05210497596
827	0.05201909819
828	0.05190917148
829	0.05187388671
830	0.05180077001
831	0.05172728339
832	0.05163489328
833	0.05153803205
834	0.05144505512
835	0.05141715511
836	0.05137434367
837	0.05132753499
838	0.05123132241
839	0.05107162504
840	0.05097934
841	0.05092320903
842	0.05087402404
843	0.05084661367
844	0.05079656539
845	0.05072882918
846	0.0506590103
847	0.05058182282
848	0.05048882338
849	0.05039514328
850	0.05032690435
851	0.05025292197
852	0.05017419845
853	0.05005946984
854	0.04998957315
855	0.04988266924
856	0.04980662385
857	0.04969750334
858	0.04961621808
859	0.04950792128
860	0.04943356596
861	0.04932454643
862	0.04923990444
863	0.04914200322
864	0.0490786893
865	0.04897850208
866	0.04888130242
867	0.04881712307
868	0.04875170595
869	0.04865067013
870	0.04856643918
871	0.04849572892
872	0.04841997622
873	0.04836888152
874	0.04827961077
875	0.04819970432
876	0.04807081004
877	0.04795554297
878	0.04785300472
879	0.04780512811
880	0.04776611024
881	0.0476333408
882	0.04753938993
883	0.04747207086
884	0.04734161381
885	0.04724891387
886	0.04716636959
887	0.04700710671
888	0.04694714551
889	0.04689543829
890	0.04685225523
891	0.04680147284
892	0.04669684721
893	0.04661161474
894	0.04652452538
895	0.04646523176
896	0.04638269931
897	0.0463442495
898	0.04627669387
899	0.04620226251
900	0.04614735219
901	0.04610313512
902	0.04607420795
903	0.04601787274
904	0.04593689878
905	0.04586174928
906	0.04575381082
907	0.04571006831
908	0.04561634128
909	0.04554099219
910	0.04541152232
911	0.04537048499
912	0.04533470066
913	0.04526516505
914	0.04513502971
915	0.04509817825
916	0.04500145199
917	0.04487247284
918	0.04480065587
919	0.04474230223
920	0.04466856663
921	0.04459795883
922	0.04455172116
923	0.04449314819
924	0.04442383074
925	0.04441264371
926	0.04431724397
927	0.0442520277
928	0.04416747161
929	0.04413805705
930	0.04407336632
931	0.04398806585
932	0.04389984796
933	0.04385087381
934	0.04375442648
935	0.04371525
936	0.0436733536
937	0.04364423026
938	0.0436187717
939	0.04356592818
940	0.04348281905
941	0.04343739799
942	0.0433876053
943	0.04333453292
944	0.04325733065
945	0.04322813993
946	0.04312574529
947	0.04305056223
948	0.04299415486
949	0.04285915311
950	0.04280359286
951	0.04273912592
952	0.04270276669
953	0.04265269206
954	0.04260023421
955	0.04252465375
956	0.04247176773
957	0.04235621692
958	0.04228597631
959	0.04224197999
960	0.0421749879
961	0.04210131741
962	0.042043433
963	0.04200910597
964	0.04195059426
965	0.04185391304
966	0.04182801825
967	0.04178910177
968	0.04174680133
969	0.04169627928
970	0.04165039191
971	0.04155232447
972	0.04146377282
973	0.04142515064
974	0.04140418314
975	0.04139418113
976	0.04133037676
977	0.04123179472
978	0.0411604628
979	0.04110693387
980	0.04105478156
981	0.04093796221
982	0.04088677953
983	0.04081306689
984	0.04073745196
985	0.04068245795
986	0.04057584679
987	0.04049975767
988	0.04046985856
989	0.04043953789
990	0.04035563113
991	0.0402696565
992	0.04021384832
993	0.04017764496
994	0.04011896917
995	0.04005520537
996	0.04000765742
997	0.03990716487
998	0.03985926824
999	0.03981336211

999	0.03866972951
