iter	Passed	Remaining
404	674	991
405	675	988
406	676	986
407	677	983
408	681	985
409	682	981
410	682	978
411	685	977
412	685	974
413	688	975
414	692	975
415	693	973
416	694	970
417	694	967
418	695	964
419	695	960
420	696	957
421	696	954
422	697	951
423	698	949
424	699	946
425	700	944
426	702	942
427	707	946
428	708	943
429	713	945
430	713	942
431	714	938
432	714	935
433	714	932
434	715	928
435	716	927
436	717	923
437	717	920
438	718	917
439	718	914
440	718	911
441	719	908
442	721	906
443	721	903
444	722	900
445	722	897
446	723	894
447	723	892
448	724	888
449	724	885
450	725	882
451	725	880
452	726	877
453	729	877
454	730	875
455	732	873
456	733	871
457	734	868
458	734	865
459	734	862
460	735	859
461	735	856
462	736	853
463	736	851
464	737	848
465	737	845
466	738	842
467	738	839
468	738	836
469	739	833
470	739	830
471	740	827
472	740	825
473	741	822
474	741	819
475	741	816
476	742	813
477	743	811
478	743	808
479	744	806
480	744	803
481	745	801
482	746	798
483	746	796
484	747	794
485	748	791
486	748	788
487	749	786
488	749	783
489	749	780
490	750	777
491	750	775
492	751	772
493	751	769
494	752	767
495	752	764
496	752	761
497	753	759
498	753	756
499	754	754
500	754	751
501	755	748
502	755	746
503	755	743
504	756	741
505	757	739
506	757	736
507	757	734
508	758	731
509	758	729
510	759	726
511	759	724
512	760	721
513	760	719
514	761	716
515	761	714
516	762	711
517	762	709
518	762	707
519	763	704
520	763	702
521	764	699
522	764	697
523	765	695
524	766	693
525	767	691
526	767	689
527	768	686
528	768	684
529	769	682
530	769	679
531	770	677
532	770	675
533	771	673
534	771	670
535	772	668
536	772	666
537	773	663
538	773	661
539	773	659
540	774	656
541	774	654
542	775	652
543	775	650
544	775	647
545	776	645
546	776	643
547	777	641
548	777	638
549	778	636
550	778	634
551	778	632
552	779	630
553	779	627
554	780	625
555	780	623
556	781	621
557	781	619
558	781	616
559	782	614
560	782	612
561	783	610
562	783	608
563	784	606
564	784	604
565	792	607
566	793	605
567	793	603
568	794	601
569	794	599
570	794	597
571	795	595
572	795	593
573	796	590
574	796	588
575	797	586
576	797	584
577	798	583
578	799	581
579	799	579
580	800	577
581	800	575
582	801	573
583	802	571
584	803	569
585	803	567
586	804	565
587	805	564
588	805	562
589	806	560
590	807	558
591	807	556
592	808	554
593	808	552
594	808	550
595	809	548
596	809	546
597	810	544
598	811	542
599	811	541
600	813	540
601	817	540
602	818	538
603	818	536
604	821	536
605	821	534
606	822	532
607	823	530
608	824	529
609	825	527
610	826	526
611	826	524
612	827	522
613	828	520
614	828	518
615	829	517
616	830	515
617	831	513
618	831	511
619	832	509
620	832	508
621	835	507
622	836	506
623	836	504
624	837	502
625	838	500
626	838	498
627	839	497
628	839	495
629	840	493
630	840	491
631	841	489
632	841	487
633	842	486
634	842	484
635	844	483
636	844	481
637	845	479
638	846	478
639	847	476
640	848	475
641	848	473
642	849	471
643	849	469
644	850	467
645	850	466
646	851	464
647	851	462
648	852	460
649	852	459
650	857	459
651	858	458
652	859	456
653	860	455
654	861	453
655	862	452
656	863	450
657	864	449
658	865	448
659	866	446
660	867	444
661	868	443
662	869	441
663	870	440
664	871	438
665	871	437
666	873	436
667	875	434
668	875	433
669	876	431
670	876	429
671	877	428
672	877	426
673	878	425
674	879	423
675	879	421
676	880	420
677	881	418
678	882	416
679	882	415
680	883	413
681	883	412
682	884	410
683	885	408
684	885	407
685	886	405
686	887	404
687	887	402
688	888	401
689	889	399
690	890	398
691	890	396
692	891	394
693	892	393
694	892	391
695	893	390
696	893	388
697	894	386
698	894	385
699	895	383
700	896	382
701	896	380
702	897	379
703	897	377
704	898	375
705	899	374
706	899	372
707	900	371
708	900	369
709	901	368
710	901	366
711	902	364
712	902	363
713	903	361
714	904	360
715	904	358
716	904	357
717	905	355
718	906	354
719	906	352
720	908	351
721	908	349
722	909	348
723	910	346
724	910	345
725	911	344
726	912	342
727	912	341
728	913	339
729	913	337
730	914	336
731	914	334
732	914	333
733	915	331
734	915	330
735	916	328
736	916	327
737	917	325
738	917	324
739	918	322
740	918	321
741	919	319
742	920	318
743	920	316
744	920	315
745	921	313
746	922	312
747	922	310
748	922	309
749	923	307
750	923	306
751	924	304
752	924	303
753	925	301
754	925	300
755	926	298
756	926	297
757	926	295
758	927	294
759	927	293
760	928	291
761	928	290
762	929	288
763	929	287
764	930	285
765	930	284
766	931	282
767	931	281
768	932	280
769	932	278
770	933	277
771	933	275
772	934	274
773	935	273
774	935	271
775	935	270
776	936	268
777	936	267
778	937	265
779	937	264
780	938	263
781	938	261
782	939	260
783	939	258
784	940	257
785	940	256
786	941	254
787	941	253
788	942	251
789	942	250
790	943	249
791	943	247
792	944	246
793	944	245
794	945	243
795	945	242
796	946	241
797	946	239
798	947	238
799	947	236
800	948	235
801	948	234
802	949	232
803	949	231
804	950	230
805	950	228
806	951	227
807	951	226
808	952	224
809	953	223
810	954	222
811	954	221
812	955	219
813	956	218
814	957	217
815	958	216
816	958	214
817	959	213
818	960	212
819	960	210
820	961	209
821	961	208
822	962	207
823	963	205
824	964	204
825	965	203
826	965	202
827	966	200
828	967	199
829	968	198
830	968	196
831	969	195
832	969	194
833	970	193
834	970	191
835	971	190
836	971	189
837	971	187
838	972	186
839	972	185
840	973	184
841	973	182
842	974	181
843	974	180
844	975	178
845	976	177
846	976	176
847	976	175
848	977	173
849	977	172
850	978	171
851	978	170
852	979	168
853	979	167
854	980	166
855	980	164
856	981	163
857	981	162
858	982	161
859	982	159
860	983	158
861	983	157
862	984	156
863	984	154
864	984	153
865	985	152
866	985	151
867	986	150
868	986	148
869	987	147
870	987	146
871	988	145
872	988	143
873	989	142
874	990	141
875	990	140
876	991	139
877	991	137
878	992	136
879	992	135
880	993	134
881	993	132
882	994	131
883	994	130
884	995	129
885	995	128
886	996	126
887	996	125
888	997	124
889	997	123
890	998	122
891	998	120
892	999	119
893	999	118
894	1000	117
895	1001	116
896	1001	114
897	1002	113
898	1002	112
899	1002	111
900	1003	110
901	1003	109
902	1005	107
903	1005	106
904	1006	105
905	1006	104
906	1007	103
907	1007	102
908	1007	100
909	1008	99
910	1008	98
911	1009	97
912	1009	96
913	1010	95
914	1010	93
915	1011	92
916	1011	91
917	1011	90
918	1012	89
919	1012	88
920	1013	86
921	1013	85
922	1014	84
923	1014	83
924	1014	82
925	1015	81
926	1015	79
927	1016	78
928	1016	77
929	1017	76
930	1017	75
931	1018	74
932	1018	73
933	1019	72
934	1019	70
935	1020	69
936	1020	68
937	1021	67
938	1021	66
939	1022	65
940	1022	64
941	1023	62
942	1023	61
943	1024	60
944	1024	59
945	1025	58
946	1025	57
947	1026	56
948	1026	55
949	1026	54
950	1027	52
951	1027	51
952	1028	50
953	1028	49
954	1029	48
955	1029	47
956	1030	46
957	1030	45
958	1031	44
959	1031	42
960	1032	41
961	1032	40
962	1033	39
963	1033	38
964	1034	37
965	1034	36
966	1035	35
967	1035	34
968	1036	33
969	1036	32
970	1037	30
971	1037	29
972	1038	28
973	1038	27
974	1039	26
975	1039	25
976	1039	24
977	1040	23
978	1040	22
979	1041	21
980	1041	20
981	1042	19
982	1042	18
983	1043	16
984	1043	15
985	1044	14
986	1044	13
987	1045	12
988	1045	11
989	1046	10
990	1046	9
991	1047	8
992	1047	7
993	1048	6
994	1048	5
995	1049	4
996	1049	3
997	1050	2
998	1050	1
999	1051	0
