iter	Logloss
353	0.1213853672
354	0.1211270667
355	0.1209054415
356	0.1205533759
357	0.1203017732
358	0.1199811564
359	0.1196082452
360	0.1193928032
361	0.1189581558
362	0.1185697822
363	0.1184281278
364	0.1181254492
365	0.1177846888
366	0.117565884
367	0.1173747375
368	0.1171726984
369	0.1170144775
370	0.1167059617
371	0.1164901229
372	0.1162596233
373	0.1160434605
374	0.1156197245
375	0.1152627189
376	0.1151447343
377	0.1149116273
378	0.1146754859
379	0.1143673443
380	0.114173796
381	0.1139588535
382	0.1136553109
383	0.1131491816
384	0.1128531221
385	0.1126160038
386	0.1122674296
387	0.1120588545
388	0.1118750086
389	0.1116598608
390	0.1113711705
391	0.1111369253
392	0.1108778743
393	0.1106301537
394	0.1103822946
395	0.1101180531
396	0.1099257039
397	0.1097058215
398	0.1095266688
399	0.1093241356
400	0.1091032485
401	0.1089576044
402	0.1087135785
403	0.1085417247
404	0.1084033092
405	0.1081576966
406	0.1079135005
407	0.1077367158
408	0.1074397901
409	0.107166349
410	0.1068836856
411	0.1066631014
412	0.1063719413
413	0.1061748256
414	0.1059382314
415	0.1056117355
416	0.1053145218
417	0.1050323456
418	0.1046682509
419	0.1043958722
420	0.1042250382
421	0.104004168
422	0.1038920247
423	0.1037297031
424	0.1035725446
425	0.1033402748
426	0.103255647
427	0.1030605849
428	0.1028339124
429	0.1025432149
430	0.1022508793
431	0.1020583192
432	0.101930168
433	0.1017345738
434	0.1015518674
435	0.1014339112
436	0.1011406386
437	0.1007389779
438	0.1005206157
439	0.1003645045
440	0.1002116843
441	0.1000276056
442	0.09978548264
443	0.09956327326
444	0.0994368694
445	0.09920192786
446	0.09894288664
447	0.09873661637
448	0.09865836768
449	0.09852061164
450	0.09823112444
451	0.0980959106
452	0.09779050805
453	0.09767668404
454	0.09747279671
455	0.09728966236
456	0.09714603861
457	0.09695605856
458	0.09677887511
459	0.09660725377
460	0.09640044835
461	0.09625100029
462	0.09605701218
463	0.09599892274
464	0.09570284735
465	0.09560913858
466	0.09526850523
467	0.0950399923
468	0.09483859343
469	0.09453773604
470	0.0944070861
471	0.09430195064
472	0.09412390773
473	0.09387585375
474	0.09356614883
475	0.09345467919
476	0.09324485839
477	0.09299285717
478	0.09283499179
479	0.0926968002
480	0.0925792238
481	0.09243100731
482	0.09223380353
483	0.09210854063
484	0.09199598786
485	0.09180271161
486	0.09155744277
487	0.09139446061
488	0.09107796171
489	0.09070604637
490	0.09043517853
491	0.09029554656
492	0.09014157493
493	0.09001170701
494	0.08977858763
495	0.08960079712
496	0.08943091135
497	0.08931150124
498	0.08912719887
499	0.0889942054
500	0.08882505093
501	0.08856119493
502	0.08833910501
503	0.0881876751
504	0.08799062067
505	0.08785327174
506	0.08764289721
507	0.08750776712
508	0.08738523887
509	0.08718269701
510	0.08711939383
511	0.087075431
512	0.08694696597
513	0.08676114155
514	0.08654436921
515	0.0863670185
516	0.08621291454
517	0.08605692144
518	0.08579620674
519	0.08568136075
520	0.08544226559
521	0.0852833972
522	0.08505892339
523	0.0847317878
524	0.0845545224
525	0.08434123258
526	0.08420428172
527	0.08400986861
528	0.08387956614
529	0.08374003572
530	0.08352183094
531	0.08331551843
532	0.08325758269
533	0.08306205155
534	0.0827880602
535	0.0826893409
536	0.08238731955
537	0.08224666455
538	0.08209758381
539	0.08190490923
540	0.08170576174
541	0.08159406691
542	0.08148882616
543	0.08132334001
544	0.08124100386
545	0.08104481462
546	0.08094238157
547	0.08088286517
548	0.08070643856
549	0.08056792566
550	0.0804572832
551	0.08027244235
552	0.08013548836
553	0.07997682761
554	0.07986621195
555	0.07970012571
556	0.07940529149
557	0.07933693752
558	0.07920200655
559	0.07909280813
560	0.07896841811
561	0.07874752804
562	0.0786385296
563	0.07829024377
564	0.07826588835
565	0.07808759503
566	0.07787533485
567	0.07766112
568	0.07742510134
569	0.07731712905
570	0.07718304251
571	0.07706549561
572	0.07691976225
573	0.07674632505
574	0.07656838137
575	0.07650356106
576	0.0763377908
577	0.07614811516
578	0.07585005885
579	0.07568640869
580	0.07553135728
581	0.07523533156
582	0.07503736672
583	0.0749338714
584	0.07479436948
585	0.07464820965
586	0.07447563966
587	0.07433935784
588	0.07422082736
589	0.074044106
590	0.07388480519
591	0.07366474423
592	0.07349239476
593	0.07334994886
594	0.07329559575
595	0.07317576042
596	0.073072122
597	0.07299154165
598	0.07289202784
599	0.07276702864
600	0.0727169069
601	0.07263454955
602	0.07258278497
603	0.07242290091
604	0.07219631621
605	0.07211326352
606	0.07202645215
607	0.07189101694
608	0.07168765348
609	0.07152036637
610	0.07131264231
611	0.0711127472
612	0.07102474553
613	0.07090345039
614	0.07077227205
615	0.07062484278
616	0.0704377776
617	0.0702250272
618	0.07010765733
619	0.0699789494
620	0.06991596135
621	0.06979172839
622	0.06959369078
623	0.0694122021
624	0.06923409076
625	0.06908487737
626	0.06902814314
627	0.0689451362
628	0.06874244374
629	0.06861225974
630	0.0685345158
631	0.06829874807
632	0.06815767222
633	0.06795453658
634	0.06781274304
635	0.06768219808
636	0.06758942967
637	0.06750172995
638	0.06738408029
639	0.0672394755
640	0.06706780295
641	0.06697067417
642	0.0668672785
643	0.06669549028
644	0.06659035903
645	0.06644416136
646	0.06633249675
647	0.066206986
648	0.06612029922
649	0.06607650619
650	0.06585767566
651	0.06566250372
652	0.06552033195
653	0.06544758373
654	0.06534266174
655	0.06523030969
656	0.06515541161
657	0.06502078422
658	0.06489229192
659	0.06469267496
660	0.06462308354
661	0.06452373679
662	0.06442777277
663	0.06430781062
664	0.06418783758
665	0.06403917342
666	0.06393024759
667	0.06377522329
668	0.063548961
669	0.06349421975
670	0.06343550868
671	0.06328925381
672	0.06317592838
673	0.06309057606
674	0.06294714955
675	0.06294470982
676	0.06276046035
677	0.06261607383
678	0.06247715838
679	0.0623431816
680	0.0621311884
681	0.06201365959
682	0.06192855669
683	0.06183577189
684	0.06171004073
685	0.06156667537
686	0.06146549284
687	0.06130725344
688	0.06120965528
689	0.06111792061
690	0.06099519774
691	0.06082750315
692	0.06068811272
693	0.06055745656
694	0.06047229929
695	0.06040773942
696	0.06027644737
697	0.06018969855
698	0.06007684005
699	0.05992847283
700	0.05988392276
701	0.05979961511
702	0.05966478779
703	0.05958919582
704	0.05937803867
705	0.05926641579
706	0.05913931856
707	0.05902712452
708	0.05895494252
709	0.05886759115
710	0.05876648557
711	0.05864671199
712	0.05853907787
713	0.0584355191
714	0.05831519726
715	0.05820367222
716	0.05808787615
717	0.05794378075
718	0.0578654691
719	0.05778960373
720	0.0577051641
721	0.0575698794
722	0.05746406868
723	0.05731790701
724	0.05719119051
725	0.05702121082
726	0.05695906408
727	0.05687337994
728	0.05679886437
729	0.05669361425
730	0.05663983782
731	0.05650678278
732	0.05640759616
733	0.05626146047
734	0.05620809373
735	0.05612223539
736	0.05593415978
737	0.0558456656
738	0.05577298297
739	0.05563766873
740	0.05556439122
741	0.05548165418
742	0.05540772314
743	0.05531048306
744	0.05521521887
745	0.05511667565
746	0.05492714725
747	0.05482711575
748	0.05465481592
749	0.05459474625
750	0.05452428958
751	0.0543770437
752	0.05429273483
753	0.05416452124
754	0.05411963834
755	0.05394969473
756	0.05391284934
757	0.05384031063
758	0.05368630287
759	0.05354489962
760	0.05348409908
761	0.05337228729
762	0.05325167712
763	0.05314339141
764	0.05296816222
765	0.05285299679
766	0.05276283235
767	0.05272862811
768	0.05255861904
769	0.05245586289
770	0.05237719878
771	0.052285134
772	0.05217930938
773	0.05203715801
774	0.05196237078
775	0.0518701123
776	0.05177521862
777	0.05168686288
778	0.05145731228
779	0.05140764666
780	0.05130397956
781	0.05121206852
782	0.0510961937
783	0.05093307107
784	0.05087480714
785	0.05084663434
786	0.05069816955
787	0.05059351818
788	0.05050890967
789	0.0503876261
790	0.05029208774
791	0.05021832297
792	0.05021445273
793	0.0501388608
794	0.05004393159
795	0.0499519963
796	0.04986759288
797	0.04982618769
798	0.04976724574
799	0.04968858036
800	0.04963431692
801	0.04958046082
802	0.04951717158
803	0.04940545562
804	0.04931658228
805	0.04924422339
806	0.0490973967
807	0.04906717052
808	0.04900646021
809	0.04895621284
810	0.04885076758
811	0.04879125369
812	0.04876321523
813	0.04871961473
814	0.04864229687
815	0.0485473865
816	0.04848281085
817	0.04837154212
818	0.04831232906
819	0.04824951857
820	0.0481869596
821	0.048105425
822	0.04806023079
823	0.04798105633
824	0.04794668269
825	0.04782330923
826	0.0477460624
827	0.0476739781
828	0.04761432293
829	0.0475720681
830	0.04747916418
831	0.04740042744
832	0.04734174421
833	0.04725393232
834	0.04719375962
835	0.0471086638
836	0.04703413283
837	0.04696993053
838	0.04687430592
839	0.04681716693
840	0.04675302742
841	0.04665250259
842	0.04651858877
843	0.04646902138
844	0.04645276349
845	0.0463187693
846	0.04622473359
847	0.04613970113
848	0.04608035913
849	0.04596619459
850	0.04587498156
851	0.04584064678
852	0.04572864587
853	0.04563387208
854	0.04553343573
855	0.04546445555
856	0.04538588782
857	0.04532075593
858	0.04523390963
859	0.04521214348
860	0.04514080825
861	0.0450995294
862	0.04495817333
863	0.04488740771
864	0.04483300643
865	0.04473602107
866	0.04468898137
867	0.04460858185
868	0.04455902017
869	0.04449803172
870	0.04444333445
871	0.04439375172
872	0.04429490153
873	0.04424332412
874	0.04419202409
875	0.04412946277
876	0.04405153877
877	0.04401090016
878	0.04397011995
879	0.0439120424
880	0.04379551847
881	0.04377085737
882	0.04374548905
883	0.04367347973
884	0.04359479876
885	0.04352732011
886	0.04346441215
887	0.0433922663
888	0.04337092
889	0.04328525094
890	0.04326173122
891	0.04318480134
892	0.04308232883
893	0.04306639015
894	0.04300202003
895	0.04291597874
896	0.04285120826
897	0.04279451732
898	0.04272184735
899	0.04265408044
900	0.04260365555
901	0.04257682203
902	0.04252222261
903	0.04239550671
904	0.04235553221
905	0.04226845972
906	0.04216199251
907	0.04211513113
908	0.04206554793
909	0.04194535263
910	0.04188536168
911	0.04185359919
912	0.04180687773
913	0.04174641159
914	0.04166901063
915	0.04162145003
916	0.04150401043
917	0.04145430405
918	0.04140139468
919	0.04138677962
920	0.04132947338
921	0.04128199248
922	0.04120454032
923	0.04108928369
924	0.04102119345
925	0.04097080821
926	0.04092142611
927	0.04078845773
928	0.04074676691
929	0.04071424943
930	0.04066194312
931	0.04062486533
932	0.04054423665
933	0.04051559471
934	0.04043348869
935	0.04038724399
936	0.04032298749
937	0.04027387577
938	0.04024099739
939	0.04018490181
940	0.04011577213
941	0.04005660497
942	0.03999765757
943	0.03993555434
944	0.03987591284
945	0.03985589594
946	0.03982147013
947	0.03973595583
948	0.03969216971
949	0.03956387054
950	0.03950330588
951	0.03944844079
952	0.03940247694
953	0.03937068345
954	0.03929319084
955	0.03924544784
956	0.03914608514
957	0.03905108797
958	0.03899753899
959	0.03893534086
960	0.03891723072
961	0.03888561821
962	0.03886237998
963	0.03882665506
964	0.03876709243
965	0.03871520426
966	0.03865061324
967	0.03860301722
968	0.03854059283
969	0.0384957963
970	0.0384210562
971	0.03839864238
972	0.03833703429
973	0.03823273907
974	0.03815458288
975	0.03806888083
976	0.03798603852
977	0.03789350294
978	0.03786961016
979	0.0378400682
980	0.03779211228
981	0.03773356776
982	0.03769299751
983	0.03765007593
984	0.03757923909
985	0.03753645306
986	0.03751722602
987	0.03746448957
988	0.03741111903
989	0.03730504579
990	0.03726506647
991	0.03719089985
992	0.0370917117
993	0.03698378671
994	0.03689612229
995	0.0368112443
996	0.03678487391
997	0.03674628874
998	0.03670554514
999	0.03664265716
90518
03602094614
