iter	Passed	Remaining
390	2589	4034
391	2596	4026
392	2603	4021
393	2613	4019
394	2618	4010
395	2626	4005
396	2630	3995
397	2635	3985
398	2646	3986
399	2652	3978
400	2661	3975
401	2665	3965
402	2669	3955
403	2674	3944
404	2677	3933
405	2682	3924
406	2686	3913
407	2690	3904
408	2695	3894
409	2700	3886
410	2703	3874
411	2709	3867
412	2715	3859
413	2721	3851
414	2724	3841
415	2728	3829
416	2731	3818
417	2737	3811
418	2741	3802
419	2745	3791
420	2749	3781
421	2753	3770
422	2757	3761
423	2761	3752
424	2767	3743
425	2769	3731
426	2773	3721
427	2777	3712
428	2784	3705
429	2792	3701
430	2796	3692
431	2802	3685
432	2806	3675
433	2812	3668
434	2815	3657
435	2819	3647
436	2825	3639
437	2828	3629
438	2833	3620
439	2839	3613
440	2846	3608
441	2854	3603
442	2858	3593
443	2861	3583
444	2865	3574
445	2870	3565
446	2873	3554
447	2877	3545
448	2881	3535
449	2886	3527
450	2889	3517
451	2895	3510
452	2899	3500
453	2902	3490
454	2907	3482
455	2912	3474
456	2917	3466
457	2921	3457
458	2930	3454
459	2936	3446
460	2945	3443
461	2949	3434
462	2953	3425
463	2956	3415
464	2960	3405
465	2964	3396
466	2969	3389
467	2974	3381
468	2979	3373
469	2984	3365
470	2988	3356
471	2993	3348
472	2996	3338
473	3001	3330
474	3003	3319
475	3007	3310
476	3011	3302
477	3016	3293
478	3021	3286
479	3029	3281
480	3035	3275
481	3043	3270
482	3047	3261
483	3050	3252
484	3053	3242
485	3057	3233
486	3062	3226
487	3068	3219
488	3074	3212
489	3085	3211
490	3090	3203
491	3094	3195
492	3100	3188
493	3102	3177
494	3107	3169
495	3110	3160
496	3115	3152
497	3119	3144
498	3122	3135
499	3127	3127
500	3131	3119
501	3136	3111
502	3140	3103
503	3144	3094
504	3147	3085
505	3154	3080
506	3164	3076
507	3177	3077
508	3198	3085
509	3201	3075
510	3204	3066
511	3208	3058
512	3217	3053
513	3224	3048
514	3228	3040
515	3234	3033
516	3241	3028
517	3254	3028
518	3260	3022
519	3265	3013
520	3277	3013
521	3283	3006
522	3288	2998
523	3294	2992
524	3298	2984
525	3313	2985
526	3317	2977
527	3325	2973
528	3330	2965
529	3334	2956
530	3337	2948
531	3344	2942
532	3359	2943
533	3365	2936
534	3375	2933
535	3379	2925
536	3383	2917
537	3392	2912
538	3414	2920
539	3423	2916
540	3427	2907
541	3435	2903
542	3452	2905
543	3462	2901
544	3469	2896
545	3473	2887
546	3478	2880
547	3484	2874
548	3495	2871
549	3507	2870
550	3512	2862
551	3516	2854
552	3526	2850
553	3530	2842
554	3535	2835
555	3541	2828
556	3551	2824
557	3564	2823
558	3567	2814
559	3571	2806
560	3577	2799
561	3581	2791
562	3586	2783
563	3593	2777
564	3599	2771
565	3603	2763
566	3611	2757
567	3616	2750
568	3620	2742
569	3627	2736
570	3639	2734
571	3643	2726
572	3654	2723
573	3661	2717
574	3667	2710
575	3673	2704
576	3678	2696
577	3682	2688
578	3686	2680
579	3689	2671
580	3693	2663
581	3698	2656
582	3702	2648
583	3708	2641
584	3713	2634
585	3720	2628
586	3728	2622
587	3732	2615
588	3734	2606
589	3743	2601
590	3748	2594
591	3753	2586
592	3758	2579
593	3773	2579
594	3778	2572
595	3782	2563
596	3788	2557
597	3792	2549
598	3810	2551
599	3816	2544
600	3827	2540
601	3831	2533
602	3836	2526
603	3845	2521
604	3850	2513
605	3855	2506
606	3862	2500
607	3867	2493
608	3872	2486
609	3884	2483
610	3892	2478
611	3899	2472
612	3903	2464
613	3907	2456
614	3911	2448
615	3916	2441
616	3920	2433
617	3924	2426
618	3928	2418
619	3933	2410
620	3937	2403
621	3941	2395
622	3946	2388
623	3951	2381
624	3954	2372
625	3962	2367
626	3986	2371
627	4007	2373
628	4019	2370
629	4022	2362
630	4027	2355
631	4044	2355
632	4049	2347
633	4053	2340
634	4058	2332
635	4062	2325
636	4066	2317
637	4070	2309
638	4074	2302
639	4079	2294
640	4083	2287
641	4093	2282
642	4096	2274
643	4101	2267
644	4104	2259
645	4109	2251
646	4115	2245
647	4120	2238
648	4125	2231
649	4130	2224
650	4134	2216
651	4138	2208
652	4142	2201
653	4146	2193
654	4150	2186
655	4154	2178
656	4159	2171
657	4163	2164
658	4168	2156
659	4173	2150
660	4185	2146
661	4197	2143
662	4205	2137
663	4208	2129
664	4210	2120
665	4216	2114
666	4223	2108
667	4232	2103
668	4244	2100
669	4254	2095
670	4256	2087
671	4264	2081
672	4274	2076
673	4277	2068
674	4281	2061
675	4285	2054
676	4295	2049
677	4304	2044
678	4313	2039
679	4322	2033
680	4328	2027
681	4339	2023
682	4349	2018
683	4361	2015
684	4370	2009
685	4384	2006
686	4390	2000
687	4403	1996
688	4410	1990
689	4417	1984
690	4423	1977
691	4426	1970
692	4435	1964
693	4448	1961
694	4462	1958
695	4470	1952
696	4475	1945
697	4485	1940
698	4504	1939
699	4529	1941
700	4539	1936
701	4544	1929
702	4549	1921
703	4553	1914
704	4557	1907
705	4562	1899
706	4567	1892
707	4571	1885
708	4575	1878
709	4580	1870
710	4584	1863
711	4588	1856
712	4593	1849
713	4599	1842
714	4604	1835
715	4609	1828
716	4614	1821
717	4618	1813
718	4622	1806
719	4628	1799
720	4631	1792
721	4635	1785
722	4640	1777
723	4644	1770
724	4648	1763
725	4652	1755
726	4657	1749
727	4661	1741
728	4665	1734
729	4670	1727
730	4674	1720
731	4680	1713
732	4695	1710
733	4704	1704
734	4710	1698
735	4726	1695
736	4730	1688
737	4735	1681
738	4749	1677
739	4759	1672
740	4770	1667
741	4777	1661
742	4785	1655
743	4787	1647
744	4792	1640
745	4797	1633
746	4801	1626
747	4805	1618
748	4809	1611
749	4812	1604
750	4817	1597
751	4821	1590
752	4825	1582
753	4829	1575
754	4833	1568
755	4836	1561
756	4840	1553
757	4845	1546
758	4849	1539
759	4853	1532
760	4857	1525
761	4861	1518
762	4866	1511
763	4872	1505
764	4877	1498
765	4882	1491
766	4886	1484
767	4893	1478
768	4897	1471
769	4901	1464
770	4906	1457
771	4911	1450
772	4917	1444
773	4930	1439
774	4937	1433
775	4941	1426
776	4946	1419
777	4951	1412
778	4955	1405
779	4960	1399
780	4965	1392
781	4969	1385
782	4974	1378
783	4978	1371
784	4983	1364
785	4987	1357
786	4992	1351
787	4997	1344
788	5001	1337
789	5008	1331
790	5012	1324
791	5017	1317
792	5022	1311
793	5026	1304
794	5030	1297
795	5035	1290
796	5038	1283
797	5043	1276
798	5058	1272
799	5062	1265
800	5066	1258
801	5069	1251
802	5072	1244
803	5074	1237
804	5080	1230
805	5083	1223
806	5090	1217
807	5099	1211
808	5108	1206
809	5110	1198
810	5114	1191
811	5118	1185
812	5136	1181
813	5144	1175
814	5162	1171
815	5165	1164
816	5174	1158
817	5182	1153
818	5188	1146
819	5199	1141
820	5203	1134
821	5209	1128
822	5213	1121
823	5225	1116
824	5229	1109
825	5233	1102
826	5241	1096
827	5246	1089
828	5251	1083
829	5253	1076
830	5260	1069
831	5271	1064
832	5274	1057
833	5283	1051
834	5289	1045
835	5297	1039
836	5301	1032
837	5304	1025
838	5307	1018
839	5311	1011
840	5315	1004
841	5324	999
842	5326	992
843	5333	985
844	5340	979
845	5345	973
846	5346	965
847	5355	959
848	5360	953
849	5363	946
850	5365	939
851	5372	933
852	5375	926
853	5380	919
854	5383	912
855	5384	905
856	5391	899
857	5398	893
858	5406	887
859	5409	880
860	5412	873
861	5418	867
862	5426	861
863	5435	855
864	5447	850
865	5459	844
866	5467	838
867	5476	832
868	5480	826
869	5482	819
870	5488	812
871	5502	807
872	5509	801
873	5512	794
874	5518	788
875	5532	783
876	5536	776
877	5545	770
878	5555	764
879	5560	758
880	5566	751
881	5570	745
882	5573	738
883	5576	731
884	5583	725
885	5586	718
886	5592	712
887	5594	705
888	5598	698
889	5600	692
890	5604	685
891	5606	678
892	5610	672
893	5613	665
894	5619	659
895	5621	652
896	5623	645
897	5630	639
898	5634	632
899	5639	626
900	5641	619
901	5646	613
902	5653	607
903	5658	600
904	5662	594
905	5664	587
906	5666	581
907	5672	574
908	5675	568
909	5679	561
910	5684	555
911	5687	548
912	5691	542
913	5694	535
914	5698	529
915	5702	522
916	5707	516
917	5709	509
918	5713	503
919	5718	497
920	5721	490
921	5729	484
922	5730	478
923	5746	472
924	5750	466
925	5757	460
926	5760	453
927	5766	447
928	5770	441
929	5774	434
930	5781	428
931	5785	422
932	5788	415
933	5793	409
934	5795	402
935	5799	396
936	5804	390
937	5806	383
938	5810	377
939	5812	371
940	5815	364
941	5817	358
942	5820	351
943	5823	345
944	5826	339
945	5830	332
946	5833	326
947	5835	320
948	5838	313
949	5841	307
950	5845	301
951	5847	294
952	5849	288
953	5853	282
954	5857	276
955	5861	269
956	5864	263
957	5868	257
958	5871	251
959	5873	244
960	5875	238
961	5878	232
962	5880	225
963	5882	219
964	5884	213
965	5887	207
966	5889	200
967	5891	194
968	5894	188
969	5897	182
970	5899	176
971	5901	169
972	5903	163
973	5906	157
974	5908	151
975	5911	145
976	5913	139
977	5915	133
978	5917	126
979	5920	120
980	5922	114
981	5924	108
982	5925	102
983	5927	96
984	5929	90
985	5931	84
986	5933	78
987	5935	72
988	5936	66
989	5938	59
990	5940	53
991	5942	47
992	5944	41
993	5946	35
994	5947	29
995	5950	23
996	5952	17
997	5954	11
998	5956	5
999	5958	0
