iter	Logloss
0	0.6838615929
1	0.6756047229
2	0.666093706333	0.65511561024	0.6463060054
55	0.63543163426	0.627356051
7	7	0.6161563589
8	0.606809781
9	0.5980442065
10	0.5897288034
11	0.5808464926
12	0.5728963934
13	0.5641308893
14	0.5572655722
15	0.5505694225
16	0.5427540147
17	0.5348829591
18	0.5266136761
19	0.5186168271
20	0.5099859906
21	0.5034967572
22	0.4973988764
23	0.4915455902424	0.483948503
25	0.4780500184226	0.4713450461227	0.464285427
28	0.4514579455
29	0.4532023847
30	0.4389797873
31	0.4416311098
32	0.435229342
33	0.4298066903
34	0.4241747413
35	0.4186379346
336	0.4040527863737	0.3984956963838	0.3926762971
39	0.3875562112
40	0.3838249541	41	0.3785855646
42	0.3743340894
43	0.3690528193
44	0.3649589811
445	0.360010941546	0.3561068876
47	0.352362776
48	0.347457176
49	49	0.3428183650	50	0.338523254
51	0.3346305637
52	0.3303623455
53	0.3268899267
54	0.3234129973
55	0.3192842364
56	0.315678722
57	0.3115851587
58	0.3079507009
59	0.305042778
60	0.3011551027
61	0.2972365614
62	0.2936891027
63	0.2901736411
64	0.286642166
65	0.2833133491
66	0.2798167594
67	0.2761828451
68	0.2730099109
69	0.2698300593
70	0.2672289727
71	0.2648054455
72	0.2616435401
73	0.2592601408
74	0.2560999159
75	0.2529807653
76	0.249901301
77	0.2472822408
78	0.2447621859
79	0.2424065844
80	0.2391200635
81	0.2360849468
82	0.2338229172
83	0.2312196287
84	0.2290496826
85	0.226716417
86	0.2241449812
87	0.221806796
88	0.2194384414
89	0.2171216983
90	0.215062218
91	0.2130507504
92	0.2107263995
93	0.2081755581
94	0.2064184401
95	0.2050428084
96	0.2031641226
97	0.2009977658
98	0.1992755704
99	0.1968374467
100	0.1949616652
101	0.1928011071
102	0.1910387702
103	0.1891909852
104	0.1870343681
105	0.1850857757
106	0.1835990194
107	0.1821420007
108	0.180528333
109	0.1790104327
110	0.1774286722
111	0.1755010736
112	0.1738831599
113	0.1725987
114	0.1707992157
115	0.1692900743
116	0.1675705477
117	0.1661685329
118	0.16491219
119	0.1634756987
120	0.1619946581
121	0.1606461478
122	0.1592634188
123	0.1579720101
124	0.1563914776
125	0.1550746887
126	0.1534229044
127	0.1519845373
128	0.1508040492
129	0.149216371
130	0.1479329224
131	0.1467731042
132	0.1454896896
133	0.1439115248
134	0.1425486119
135	0.1414619994
136	0.140560327
137	0.1393725526
138	0.1384582975
139	0.1371021586
140	0.1361031038
141	0.1352145771
142	0.1341154187
143	0.132951123
144	0.1321681865
145	0.1308205088
146	0.1300569762
147	0.1289865576
148	0.1277515351
149	0.1269642236
150	0.1259567796
151	0.1248655343
152	0.1239727909
153	0.1229748907
154	0.1219691729
155	0.1210307451
156	0.1200528481
157	0.1190842286
158	0.117955072
159	0.1172416838
160	0.1162254332
161	0.1150931161
162	0.1139772891
163	0.113072782
164	0.1124732174
165	0.1117959632
166	0.1108847097
167	0.1103136297
168	0.1095275066
169	0.1088476863
170	0.1079988735
171	0.1073304318
172	0.1063606358
173	0.1056853193
174	0.1051266963
175	0.1044138185
176	0.103726336
177	0.1028670391
178	0.1022478745
179	0.1016093408
180	0.1011175253
181	0.1003502626
182	0.0995237937
183	0.09875894066
184	0.09792394549
185	0.09721459499
186	0.09647865243
187	0.09579682785
188	0.09518535759
189	0.09473030145
190	0.09415017335
191	0.09349938492
192	0.09293599029
193	0.09230620346
194	0.09166279478
195	0.09103484147
196	0.0904714035
197	0.09000315365
198	0.08952404243
199	0.08910518253
200	0.08839517712
201	0.08788447745
202	0.08739639108
203	0.08695568953
204	0.08640621762
205	0.08586790033
206	0.0854134864
207	0.08475805775
208	0.08424820503
209	0.08354878437
210	0.08291533196
211	0.08244519421
212	0.08187748212
213	0.08121774908
214	0.08069458399
215	0.08029459778
216	0.07977313637
217	0.07926741668
218	0.07886637459
219	0.07837456613
220	0.07775504365
221	0.077305648
222	0.07700812245
223	0.07643694417
224	0.07606825506
225	0.0756377762
226	0.07526983897
227	0.07480956704
228	0.07437813735
229	0.0740417549
230	0.07364705857
231	0.07323438044
232	0.0727614578
233	0.07245409998
234	0.07215027234
235	0.07180364176
236	0.07163040668
237	0.07137098251
238	0.07094094835
239	0.07045417617
240	0.06988813622
241	0.0695275799
242	0.06914562834
243	0.0687801333
244	0.06833964729
245	0.06806476136
246	0.06765386999
247	0.06737638262
248	0.06692099897
249	0.06643271659
250	0.06612359817
251	0.06575902251
252	0.0654150098
253	0.06513628052
254	0.0648932455
255	0.06458254036
256	0.06413114705
257	0.06370427577
258	0.0634460532
259	0.06316415159
260	0.06280258322
261	0.06248928578
262	0.06216751283
263	0.06174792765
264	0.0613956805
265	0.06111324889
266	0.06080458129
267	0.06040458835
268	0.06009484369
269	0.05972822071
270	0.05945178329
271	0.05913657841
272	0.05878885223
273	0.05846826312
274	0.05821381383
275	0.05802423793
276	0.05771627043
277	0.05743292456
278	0.05712841634
279	0.05679093521
280	0.05647868288
281	0.05614250435
282	0.05590368987
283	0.05564757977
284	0.05531435297
285	0.05501011381
286	0.0546724891
287	0.05437135414
288	0.05417900695
289	0.05390462724
290	0.05366065536
291	0.0533551888
292	0.05315085234
293	0.05297942825
294	0.0527256169
295	0.05249800755
296	0.05218425376
297	0.05182027377
298	0.05143779664
299	0.05118548808
300	0.05097198546
301	0.05075131679
302	0.05049359985
303	0.05030047133
304	0.05004228669
305	0.04982172858
306	0.04959262754
307	0.04928674833
308	0.04908282368
309	0.04888472585
310	0.04871941081
311	0.04849338136
312	0.04828334151
313	0.04805692435
314	0.0478695613
315	0.04768445046
316	0.04745916268
317	0.04723332855
318	0.04707654971
319	0.0469315685
320	0.04676805328
321	0.04655830702
322	0.04639018689
323	0.04613273717
324	0.04586668968
325	0.04562140818
326	0.04541468761
327	0.04524878965
328	0.04507183629
329	0.04493909514
330	0.0447578116
331	0.04456529843
332	0.04437269875
333	0.04422540074
334	0.04405914408
335	0.04389220683
336	0.04373358315
337	0.04356981222
338	0.04337255272
339	0.04318899782
340	0.04307264939
341	0.04284201059
342	0.04266495745
343	0.04253926932
344	0.04239490001
345	0.04223548809
346	0.04212011584
347	0.04198754799
348	0.04186734732
349	0.04173729889
350	0.04158383192
351	0.04146270537
352	0.04129573352
353	0.0411257043
354	0.04095982162
355	0.04085485971
356	0.04077730648
357	0.04061556755
358	0.04056414351
359	0.04037894087
360	0.04012448381
361	0.03997254032
362	0.03982783179
363	0.03962308062
364	0.0394869691
365	0.03933664579
366	0.03912418873
367	0.03896768626
368	0.0388366322
369	0.03867950879
370	0.03858584276
371	0.03842969417
372	0.03831567388
373	0.03819613948
374	0.03805703851
375	0.03791396726
376	0.03777715508
377	0.03766414805
378	0.03746854383
379	0.03732958387
380	0.03719116328
381	0.03707220202
382	0.03692185077
383	0.03677858391
384	0.03668681544
385	0.03656146578
386	0.03638434669
387	0.0362599361
388	0.03617581804
389	0.03596724432
390	0.03577931925
391	0.0356177155
392	0.03549373792
393	0.03535359926
394	0.03528596772
395	0.03515306715
396	0.03502148231
397	0.0349010157
398	0.0347840197
399	0.03463395082
400	0.03450300643
401	0.03436541967
402	0.03425204702
403	0.03420881847
404	0.03409522771
405	0.03401408873
406	0.03392499298
407	0.03385636563
408	0.03373574186
409	0.03363772278
410	0.03350500761
411	0.03333554155
412	0.03323770783
413	0.03311991853
414	0.03300726345
415	0.0328933429
416	0.0328052692
417	0.03272650326
418	0.03269729683
419	0.03261544902
420	0.03246760879
421	0.03237030907
422	0.03229695417
423	0.032196275
424	0.03211267178
425	0.03204039381
426	0.03192421161
427	0.03183898108
428	0.03174109659
429	0.03167803683
430	0.03157891916
431	0.03144903601
432	0.03135477209
433	0.03125112865
434	0.0311703438
435	0.03115767808
436	0.03103724943
437	0.03092572951
438	0.03079431546
439	0.03067216427
440	0.03059439117
441	0.03051946011
442	0.03043808628
443	0.03034312805
444	0.03023112601
445	0.0301339902
446	0.02999479753
447	0.0299101078
448	0.02985185017
449	0.0297306487
450	0.02958766689
451	0.02951474719
452	0.02940213371
453	0.02935549511
454	0.02925884236
455	0.02917027912
456	0.02906591316
457	0.02898241141
458	0.02886929051
459	0.02876017898
460	0.02870765696
461	0.02863053441
462	0.02852307604
463	0.02845533579
464	0.02835491847
465	0.02826807754
466	0.02820845705
467	0.02812590729
468	0.02798021472
469	0.02789243892
470	0.02784221461
471	0.02772598319
472	0.02764073134
473	0.02760684849
474	0.02753402429
475	0.02741178089
476	0.02732390237
477	0.02729166889
478	0.02719314165
479	0.02711512334
480	0.02702696478
481	0.02695809614
482	0.02688475938
483	0.02680723265
484	0.02668787453
485	0.02661131261
486	0.02651685794
487	0.02642710288
488	0.02633617025
489	0.02627259566
490	0.02619501744
491	0.02608228478
492	0.02601934166
493	0.02595439085
494	0.0258821721
495	0.02579874734
496	0.02570464846
497	0.02563943455
498	0.02555602872
499	0.02548659233
500	0.0253897218
501	0.02531085334
502	0.02522914407
503	0.02515617226
504	0.0250806253
505	0.02497871736
506	0.02494257353
507	0.02485418773
508	0.02478796875
509	0.0247028781
510	0.02465134604
511	0.02456334482
512	0.02447968383
513	0.02440404224
514	0.02432800427
515	0.02430466815
516	0.02424714884
517	0.02418230131
518	0.02407270705
519	0.02402902162
520	0.02395871447
521	0.02388447363
522	0.0238123284
523	0.02373570481
524	0.02369329869
525	0.02361342365
526	0.02355902583
527	0.02347638994
528	0.02346282757
529	0.0233791862
530	0.02332636823
531	0.02325375655
532	0.0231904649
533	0.02313104941
534	0.02306037364
535	0.02298708467
536	0.02292924726
537	0.02285728582
538	0.02281683457
539	0.02275027567
540	0.02268926179
541	0.0226564807
542	0.02258225167
543	0.02253964897
544	0.02245264112
545	0.0223808317
546	0.02231600339
547	0.0222579196
548	0.02217981782
549	0.02211315965
550	0.02205933326
551	0.02201110794
552	0.02193480829
553	0.0218629438
554	0.02181899473
555	0.02176860955
556	0.0217020211
557	0.02168132289
558	0.02160932484
559	0.02155466745
560	0.02149326914
561	0.02142814604
562	0.02138892303
563	0.02132378457
564	0.02126429621
565	0.0212002808
566	0.02115383897
567	0.02107754366
568	0.02103285311
569	0.02097960258
570	0.02093319069
571	0.02086860163
572	0.02081387542
573	0.02078175683
574	0.02072767721
575	0.02066184841
576	0.02061430389
577	0.02056742408
578	0.02052269858
579	0.02046865535
580	0.02042401716
581	0.02038175873
582	0.02031215028
583	0.02026597972
584	0.0202037884
585	0.0201561113
586	0.02009404447
587	0.02003884412
588	0.01999115348
589	0.0199409158
590	0.01991158372
591	0.01985585797
592	0.01979522487
593	0.01974595763
594	0.01968389827
595	0.01964236774
596	0.01959330973
597	0.01952944889
598	0.01945486089
599	0.01939633613
600	0.01937326943
601	0.01932740495
602	0.01927654268
603	0.01922192745
604	0.01917846985
605	0.01913091325
606	0.01908844372
607	0.01904725578
608	0.01899282716
609	0.01895614197
610	0.01891546137
611	0.01886822482
612	0.01881318957
613	0.0187653151
614	0.01874425559
615	0.01867603983
616	0.01862652822
617	0.01860245717
618	0.01856133421
619	0.01853613082
620	0.01848695618
621	0.01844120805
622	0.01840319162
623	0.01837083386
624	0.0183202991
625	0.01828041503
626	0.0182301448
627	0.01819323902
628	0.01816901447
629	0.01814379908
630	0.01811316446
631	0.01807023718
632	0.01803884713
633	0.01800456896
634	0.01796676039
635	0.01793195753
636	0.01790534463
637	0.01784985579
638	0.01780724546
639	0.01776643002
640	0.01773323555
641	0.01769230998
642	0.0176475224
643	0.01761360934
644	0.01756885496
645	0.01752181638
646	0.01747226536
647	0.01742973893
648	0.01739714733
649	0.01734271342
650	0.01729173393
651	0.01725333709
652	0.01720859053
