iter	Passed	Remaining
761	8100	2530
762	8105	2517
763	8136	2513
764	8145	2502
765	8150	2489
766	8179	2484
767	8186	2473
768	8192	2461
769	8200	2449
770	8206	2437
771	8212	2425
772	8218	2413
773	8229	2402
774	8235	2390
775	8240	2378
776	8247	2367
777	8253	2355
778	8259	2343
779	8265	2331
780	8271	2319
781	8277	2307
782	8282	2295
783	8289	2283
784	8301	2273
785	8308	2262
786	8314	2250
787	8321	2238
788	8326	2226
789	8332	2215
790	8339	2203
791	8344	2191
792	8356	2181
793	8376	2173
794	8402	2166
795	8423	2158
796	8429	2147
797	8435	2135
798	8442	2123
799	8449	2112
800	8456	2101
801	8462	2089
802	8468	2077
803	8474	2065
804	8483	2055
805	8489	2043
806	8495	2031
807	8501	2020
808	8507	2008
809	8513	1996
810	8518	1985
811	8524	1973
812	8529	1961
813	8535	1950
814	8542	1939
815	8547	1927
816	8552	1915
817	8556	1903
818	8560	1891
819	8577	1882
820	8602	1875
821	8626	1867
822	8633	1856
823	8637	1844
824	8667	1838
825	8678	1828
826	8684	1816
827	8690	1805
828	8695	1793
829	8701	1782
830	8707	1770
831	8716	1760
832	8733	1750
833	8741	1739
834	8749	1728
835	8756	1717
836	8761	1706
837	8767	1694
838	8773	1683
839	8780	1672
840	8786	1661
841	8793	1650
842	8799	1638
843	8804	1627
844	8823	1618
845	8829	1607
846	8834	1595
847	8840	1584
848	8843	1572
849	8849	1561
850	8852	1549
851	8854	1538
852	8857	1526
853	8859	1514
854	8861	1502
855	8864	1491
856	8866	1479
857	8867	1467
858	8871	1456
859	8873	1444
860	8875	1432
861	8877	1421
862	8880	1409
863	8883	1398
864	8885	1386
865	8894	1376
866	8907	1366
867	8920	1356
868	8963	1351
869	9011	1346
870	9030	1337
871	9037	1326
872	9043	1315
873	9059	1306
874	9105	1300
875	9117	1290
876	9164	1285
877	9193	1277
878	9205	1267
879	9222	1257
880	9240	1248
881	9265	1239
882	9284	1230
883	9293	1219
884	9299	1208
885	9306	1197
886	9316	1186
887	9322	1175
888	9328	1164
889	9345	1155
890	9363	1145
891	9380	1135
892	9403	1126
893	9409	1115
894	9415	1104
895	9421	1093
896	9430	1082
897	9441	1072
898	9447	1061
899	9453	1050
900	9459	1039
901	9464	1028
902	9470	1017
903	9482	1006
904	9488	995
905	9494	985
906	9500	974
907	9506	963
908	9513	952
909	9522	941
910	9545	932
911	9556	922
912	9560	911
913	9575	900
914	9580	889
915	9594	879
916	9613	870
917	9628	860
918	9643	849
919	9651	839
920	9671	829
921	9705	821
922	9724	811
923	9731	800
924	9739	789
925	9745	778
926	9750	767
927	9755	756
928	9760	745
929	9765	735
930	9769	724
931	9775	713
932	9786	702
933	9799	692
